Title,Document Name,Ark Identifier,July,August,September,Total
"Van Londen (Chris) Student Folklore Fieldwork Project",orflr_1976_159.xml,80444/xv18881,0,0,0,0
"Danielson (Linda) Student Folklore Fieldwork Project",orflr_1985_054.xml,80444/xv39599,0,0,0,0
"Ebling (Hilliard) Student Folklore Fieldwork Project",orflr_1972_029.xml,80444/xv17190,0,0,0,0
"James (Amber) Student Folklore Fieldwork Project",orflr_2007_001.xml,80444/xv56176,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_214.xml,80444/xv01300,0,0,0,0
"Katz (George) Student Folklore Fieldwork Project",orflr_1976_051.xml,80444/xv75805,0,0,0,0
"St. Clair (Kelly) Student Folklore Fieldwork Project",orflr_1991_030.xml,80444/xv11193,0,0,0,0
"Loux (Francesca) Student Folklore Fieldwork Project",orflr_2006_032.xml,80444/xv41592,0,0,0,0
"Visnick (Patricia) Student Folklore Fieldwork Project",orflr_1971_097.xml,80444/xv00436,0,0,0,0
"Green (Florence) Student Folklore Fieldwork Project",orflr_1974_008.xml,80444/xv96850,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_290.xml,80444/xv00427,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_175.xml,80444/xv12567,0,0,0,0
"Hebert (Lee) Student Folklore Fieldwork Project",orflr_1974_245.xml,80444/xv66156,0,0,0,0
"Davis (Constance) Student Folklore Fieldwork Project",orflr_1974_044.xml,80444/xv65417,0,0,0,0
"Meyer (Wendy E.) Student Folklore Fieldwork Project",orflr_1975_186.xml,80444/xv50195,0,0,0,0
"White (George) Student Folklore Fieldwork Project",orflr_1975_055.xml,80444/xv29949,0,0,0,0
"Mariner (Joan K.) Student Folklore Fieldwork Project",orflr_1984_049.xml,80444/xv03689,0,0,0,0
"Mason (Patrick) Student Folklore Fieldwork Project",orflr_2010_070.xml,80444/xv27700,0,0,0,0
"Krugman (Vicky) Student Folklore Fieldwork Project",orflr_1971_059.xml,80444/xv10494,0,0,0,0
"Halling (Cameron) Student Folklore Fieldwork Project",orflr_2008_200.xml,80444/xv23727,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_182.xml,80444/xv03695,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_318.xml,80444/xv13208,0,0,0,0
"Boshart (Sarah) Student Folklore Fieldwork Project",orflr_2008_121.xml,80444/xv45257,0,0,0,0
"Spraker (Rebecca Lea) Student Folklore Fieldwork Project",orflr_1982_039.xml,80444/xv61611,0,0,0,0
"Godby (Jacqueline) Student Folklore Fieldwork Project",orflr_1992_029.xml,80444/xv51342,0,0,0,0
"Wong (Eric) Student Folklore Fieldwork Project",orflr_2010_003.xml,80444/xv45407,0,0,0,0
"Henry (Danielle) Student Folklore Fieldwork Project",orflr_2008_016.xml,80444/xv77511,0,0,0,0
"Didlick (Jordynn) Student Folklore Fieldwork Project",orflr_2008_146.xml,80444/xv62341,0,0,0,0
"Peterson (Patty) Student Folklore Fieldwork Project",orflr_1982_089.xml,80444/xv69543,0,0,0,0
"Neidig (Steinar) Student Folklore Fieldwork Project",orflr_2003_004.xml,80444/xv78988,0,0,0,0
"Currans (Beth) Student Folklore Fieldwork Project",orflr_1996_015.xml,80444/xv88433,0,0,0,0
"Kusy (Kay Louise) Student Folklore Fieldwork Project",orflr_1976_100.xml,80444/xv02182,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_333.xml,80444/xv64282,0,0,0,0
"Harper (Ronald Edward) and Moore (Brian Edward) Student Folklore Fieldwork Project",orflr_1984_027.xml,80444/xv99163,0,0,0,0
"Molter (Maroia) Student Folklore Fieldwork Project",orflr_1972_170.xml,80444/xv52246,0,0,0,0
"Shindler (Josh) Student Folklore Fieldwork Project",orflr_2008_145.xml,80444/xv92465,0,0,0,0
"Mann (Carol) Student Folklore Fieldwork Project",orflr_1972_130.xml,80444/xv66497,0,0,0,0
"Baniago (Joanne) Student Folklore Fieldwork Project",orflr_2002_004.xml,80444/xv11163,0,0,0,0
"Gray (Jan) Student Folklore Fieldwork Project",orflr_1971_044.xml,80444/xv43026,0,0,0,0
"Sullivan (Charles Wm.) Student Folklore Fieldwork Project",orflr_1976_165.xml,80444/xv21914,0,0,0,0
"Dehn (Elizabeth A.) and Hassapopailou (Marina) Student Folklore Fieldwork Project",orflr_2007_008.xml,80444/xv32305,0,0,0,0
"Kalergis (Karen) Student Folklore Fieldwork Project",orflr_1972_123.xml,80444/xv10714,0,0,0,0
"Cipolla (Lisa M.) Student Folklore Fieldwork Project",orflr_1989_048.xml,80444/xv34277,0,0,0,0
"Ballantyne (R. Carmen) Student Folklore Fieldwork Project",orflr_2002_079.xml,80444/xv68579,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_324.xml,80444/xv84292,0,0,0,0
"Nakagawa (Charlene) Student Folklore Fieldwork Project",orflr_1970_050.xml,80444/xv33792,0,0,0,0
"Nelson (Gail N.) Student Folklore Fieldwork Project",orflr_1970_110.xml,80444/xv65423,0,0,0,0
"Connor (Thomas A.) Student Folklore Fieldwork Project",orflr_2010_025.xml,80444/xv35934,0,0,0,0
"Dean (Tom) Student Folklore Fieldwork Project",orflr_1985_012.xml,80444/xv19079,0,0,0,0
"Axelrod (Christine Johnson) Student Folklore Fieldwork Project",orflr_1972_092.xml,80444/xv83877,0,0,0,0
"Parvi (Brittany) Student Folklore Fieldwork Project",orflr_2010_050.xml,80444/xv45764,0,0,0,0
"Palfreyman (Laurie) Student Folklore Fieldwork Project",orflr_1972_138.xml,80444/xv39407,0,0,0,0
"Knowles (Mike) Student Folklore Fieldwork Project",orflr_2012_094.xml,80444/xv42224,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_245.xml,80444/xv21856,0,0,0,0
"Carr (Revell J. III) Student Folklore Fieldwork Project",orflr_1998_002.xml,80444/xv72875,0,0,0,0
"Szedny (Stephanie) Student Folklore Fieldwork Project",orflr_1972_200.xml,80444/xv32391,0,0,0,0
"Woodman (Megan T.) Student Folklore Fieldwork Project",orflr_1996_022.xml,80444/xv41442,0,0,0,0
"Wortendyke (Jan) Student Folklore Fieldwork Project",orflr_1978_010.xml,80444/xv17898,0,0,0,0
"Egan (Jim) Student Folklore Fieldwork Project",orflr_1975_087.xml,80444/xv03619,0,0,0,0
"Reuter (Bob) Student Folklore Fieldwork Project",orflr_1974_281.xml,80444/xv42132,0,0,0,0
"Redditt (Rhonda) Student Folklore Fieldwork Project",orflr_1982_037.xml,80444/xv97558,0,0,0,0
"Chase (Cheryl) Student Folklore Fieldwork Project",orflr_1971_182.xml,80444/xv94699,0,0,0,0
"Kwong (Low Yew) Student Folklore Fieldwork Project",orflr_1986_016.xml,80444/xv07418,0,0,0,0
"Bleeck (Diane A.) Student Folklore Fieldwork Project",orflr_1982_106.xml,80444/xv73016,0,0,0,0
"Poole (Philip A.) Student Folklore Fieldwork Project",orflr_1972_195.xml,80444/xv04812,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_266.xml,80444/xv90374,0,0,0,0
"Nakajima (Setsuko) Student Folklore Fieldwork Project",orflr_1981_032.xml,80444/xv33148,0,0,0,0
"Panigeo (Alice) Student Folklore Fieldwork Project",orflr_1976_124.xml,80444/xv12716,0,0,0,0
"Parker (Erik) Student Folklore Fieldwork Project",orflr_2010_036.xml,80444/xv88214,0,0,0,0
"Stanley (Matthew) Student Folklore Fieldwork Project",orflr_1975_047.xml,80444/xv27331,0,0,0,0
"Valaer (David) Student Folklore Fieldwork Project",orflr_1982_041.xml,80444/xv77624,0,0,0,0
"Hughes (Candice) Student Folklore Fieldwork Project",orflr_2008_092.xml,80444/xv99319,0,0,0,0
"Neuman (Avi) Student Folklore Fieldwork Project",orflr_2000_005.xml,80444/xv11740,0,0,0,0
"Hollis (Jeff) Student Folklore Fieldwork Project",orflr_1974_149.xml,80444/xv21020,0,0,0,0
"Sistrom (Michael) Student Folklore Fieldwork Project",orflr_1986_022.xml,80444/xv35681,0,0,0,0
"Haley (Mary) Student Folklore Fieldwork Project",orflr_1971_045.xml,80444/xv56341,0,0,0,0
"Rodiger (Judith E.) Student Folklore Fieldwork Project",orflr_1974_083.xml,80444/xv54870,0,0,0,0
"Brabb (Dale) Student Folklore Fieldwork Project",orflr_1976_026.xml,80444/xv37539,0,0,0,0
"Calhoun (Joe) Student Folklore Fieldwork Project",orflr_1980_018.xml,80444/xv49633,0,0,0,0
"Giles (Sarah) Student Folklore Fieldwork Project",orflr_2008_079.xml,80444/xv76019,0,0,0,0
"McCalley (Elizabeth A.) Student Folklore Fieldwork Project",orflr_1976_062.xml,80444/xv05444,0,0,0,0
"Coe (Allison) Student Folklore Fieldwork Project",orflr_1987_008.xml,80444/xv68392,0,0,0,0
"Cornacchia (Monica) Student Folklore Fieldwork Project",orflr_2006_033.xml,80444/xv70098,0,0,0,0
"Danielson (John) Student Folklore Fieldwork Project",orflr_1972_106.xml,80444/xv09317,0,0,0,0
"Tetlow (Julie) Student Folklore Fieldwork Project",orflr_1974_296.xml,80444/xv14678,0,0,0,0
"Reed (Marc) Student Folklore Fieldwork Project",orflr_1981_035.xml,80444/xv89346,0,0,0,0
"Herkenhoff (Tyler) Student Folklore Fieldwork Project",orflr_2012_072.xml,80444/xv04284,0,0,0,0
"Frye (George-ann) Student Folklore Fieldwork Project",orflr_1974_039.xml,80444/xv21749,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1971_371.xml,80444/xv78494,0,0,0,0
"Ingram (Lisa) Student Folklore Fieldwork Project",orflr_2008_021.xml,80444/xv77380,0,0,0,0
"Sabol (Beverly) Student Folklore Fieldwork Project",orflr_1977_088.xml,80444/xv70373,0,0,0,0
"MacNeil (Bradford) Student Folklore Fieldwork Project",orflr_1974_161.xml,80444/xv28363,0,0,0,0
"Neuman (Avi) Student Folklore Fieldwork Project",orflr_2000_004.xml,80444/xv70501,0,0,0,0
"Nathan (Linda L.) Student Folklore Fieldwork Project",orflr_1974_321.xml,80444/xv96054,0,0,0,0
"Swanson (Kristin) Student Folklore Fieldwork Project",orflr_1991_007.xml,80444/xv32687,0,0,0,0
"Kim (Louise) Student Folklore Fieldwork Project",orflr_1974_156.xml,80444/xv60586,0,0,0,0
"Lowry (Catherine) Student Folklore Fieldwork Project",orflr_2008_099.xml,80444/xv41571,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_282.xml,80444/xv14923,0,0,0,0
"Burns (Steven) Student Folklore Fieldwork Project",orflr_1991_025.xml,80444/xv93148,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_150.xml,80444/xv21115,0,0,0,0
"Browning-Kamins (Lara) Student Folklore Fieldwork Project",orflr_2008_162.xml,80444/xv79852,0,0,0,0
"Gabel (Willena) Student Folklore Fieldwork Project",orflr_1979_031.xml,80444/xv47521,0,0,0,0
"Radmaker (Nora) Student Folklore Fieldwork Project",orflr_1972_145.xml,80444/xv95797,0,0,0,0
"Garish (Matthew R.) Student Folklore Fieldwork Project",orflr_2008_048.xml,80444/xv67279,0,0,0,0
"Danielson (John) Student Folklore Fieldwork Project",orflr_1972_105.xml,80444/xv70187,0,0,0,0
"Clapp (Michael G.) Student Folklore Fieldwork Project",orflr_1985_005.xml,80444/xv58007,0,0,0,0
"Wells (Linda) Student Folklore Fieldwork Project",orflr_1985_053.xml,80444/xv19900,0,0,0,0
"Lida (Chelsey) Student Folklore Fieldwork Project",orflr_2007_003.xml,80444/xv21640,0,0,0,0
"Schwartz (Colton) Student Folklore Fieldwork Project",orflr_1991_019.xml,80444/xv34463,0,0,0,0
"Fairbanks (Janet) Student Folklore Fieldwork Project",orflr_1972_030.xml,80444/xv70141,0,0,0,0
"O'Connor (Catherine A.) Student Folklore Fieldwork Project",orflr_1986_035.xml,80444/xv75329,0,0,0,0
"Berger (Jeannetta) Student Folklore Fieldwork Project",orflr_1970_034.xml,80444/xv89556,0,0,0,0
"Smith (Jennifer) Student Folklore Fieldwork Project",orflr_2005_003.xml,80444/xv55902,0,0,0,0
"Messer (Bill) Student Folklore Fieldwork Project",orflr_1988_011.xml,80444/xv40676,0,0,0,0
"Delperdang (M. Nicholas) Student Folklore Fieldwork Project",orflr_1996_008.xml,80444/xv20336,0,0,0,0
"Schuening (Judy) Student Folklore Fieldwork Project",orflr_1976_156.xml,80444/xv38400,0,0,0,0
"Lazarus (Gary M.) Student Folklore Fieldwork Project",orflr_1971_062b.xml,80444/xv00524,0,0,0,0
"Frisch (Paul) Student Folklore Fieldwork Project",orflr_1971_282.xml,80444/xv08773,0,0,0,0
"Bagdriwicz (Sarah) Student Folklore Fieldwork Project",orflr_2012_014.xml,80444/xv16366,0,0,0,0
"Stephens (Amanda) Student Folklore Fieldwork Project",orflr_2008_087.xml,80444/xv21929,0,0,0,0
"O'Rourke (Mike) Student Folklore Fieldwork Project",orflr_1993_031.xml,80444/xv92416,0,0,0,0
"Chatari (Kris) Student Folklore Fieldwork Project",orflr_1973_021.xml,80444/xv65655,0,0,0,0
"Deckelmann (M.E.) Student Folklore Fieldwork Project",orflr_1977_068.xml,80444/xv32318,0,0,0,0
"Oliver-Daystar (Bree) Student Folklore Fieldwork Project",orflr_2002_016.xml,80444/xv60083,0,0,0,0
"Boye (Alan) Student Folklore Fieldwork Project",orflr_1984_040.xml,80444/xv79580,0,0,0,0
"Stacy Jr (Donald) Student Folklore Fieldwork Project",orflr_2010_120.xml,80444/xv74826,0,0,0,0
"Anonymous Student Folklore Fieldwork Project",orflr_1971_168.xml,80444/xv98181,0,0,0,0
"Soboleff (Ross V.) Student Folklore Fieldwork Project",orflr_1974_048.xml,80444/xv10241,0,0,0,0
"Hamm (Mike) Student Folklore Fieldwork Project",orflr_1974_021.xml,80444/xv76983,0,0,0,0
"Martin (Tiffany) Student Folklore Fieldwork Project",orflr_2007_005.xml,80444/xv43420,0,0,0,0
"Tom (Yun-Hsien) Student Folklore Fieldwork Project",orflr_2003_007.xml,80444/xv17715,0,0,0,0
"Alexander (April) Student Folklore Fieldwork Project",orflr_2008_063.xml,80444/xv91766,0,0,0,0
"Beechler (Jeanie) Student Folklore Fieldwork Project",orflr_1974_119.xml,80444/xv89068,0,0,0,0
"Kloppenburg (Doug) Student Folklore Fieldwork Project",orflr_1977_108.xml,80444/xv33419,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_105.xml,80444/xv72616,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_296.xml,80444/xv56182,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1971_368.xml,80444/xv28292,0,0,0,0
"Wells (Carole L.) Student Folklore Fieldwork Project",orflr_1974_094.xml,80444/xv97500,0,0,0,0
"Blanohard (Debbie) Student Folklore Fieldwork Project",orflr_1972_184.xml,80444/xv86965,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_166.xml,80444/xv13394,0,0,0,0
"Wacker (Jan) Student Folklore Fieldwork Project",orflr_1975_116.xml,80444/xv55209,0,0,0,0
"Berlin (Karen) Student Folklore Fieldwork Project",orflr_1985_003.xml,80444/xv92193,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_195.xml,80444/xv89202,0,0,0,0
"Dick (Bill) Student Folklore Fieldwork Project",orflr_1974_060.xml,80444/xv98968,0,0,0,0
"Anonymous #7 Student Folklore Fieldwork Project",orflr_1972_090.xml,80444/xv50680,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_235.xml,80444/xv66482,0,0,0,0
"Turner (Steve) Student Folklore Fieldwork Project",orflr_1984_036.xml,80444/xv35971,0,0,0,0
"Magor-Goertzel (Kathleen A.) Student Folklore Fieldwork Project",orflr_1971_146.xml,80444/xv00585,0,0,0,0
"Radmaker (Nora) Student Folklore Fieldwork Project",orflr_1972_143.xml,80444/xv00506,0,0,0,0
"Fletcher (Steven) Student Folklore Fieldwork Project",orflr_1989_042.xml,80444/xv67831,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_293.xml,80444/xv82208,0,0,0,0
"Baldwin (Andrew) Student Folklore Fieldwork Project",orflr_2008_011.xml,80444/xv56466,0,0,0,0
"Robb (Andrew Page) Student Folklore Fieldwork Project",orflr_2008_149.xml,80444/xv03591,0,0,0,0
"Hodges (Heather D.) Student Folklore Fieldwork Project",orflr_1992_021.xml,80444/xv86059,0,0,0,0
"Danielson (Linda L.) Student Folklore Fieldwork Project",orflr_1985_011.xml,80444/xv53778,0,0,0,0
"Dunn (Deborah) Student Folklore Fieldwork Project",orflr_1976_137.xml,80444/xv55691,0,0,0,0
"Cronin (Daniel) Student Folklore Fieldwork Project",orflr_1975_193.xml,80444/xv53231,0,0,0,0
"Cobb (Daniel) Student Folklore Fieldwork Project",orflr_2010_067.xml,80444/xv75262,0,0,0,0
"Lascheck (Robert) Student Folklore Fieldwork Project",orflr_2010_085.xml,80444/xv95645,0,0,0,0
"Kohno (Mariko) Student Folklore Fieldwork Project",orflr_2002_045.xml,80444/xv62289,0,0,0,0
"Eason (Kara) Student Folklore Fieldwork Project",orflr_2008_073.xml,80444/xv61203,0,0,0,0
"Girod (Laura A.) Student Folklore Fieldwork Project",orflr_1976_040.xml,80444/xv81134,0,0,0,0
"Turner (Carla) Student Folklore Fieldwork Project",orflr_1996_020.xml,80444/xv54833,0,0,0,0
"Taylor (Lynn) Student Folklore Fieldwork Project",orflr_1974_295.xml,80444/xv56045,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_117.xml,80444/xv15423,0,0,0,0
"Navarre (Gary) Student Folklore Fieldwork Project",orflr_1974_170.xml,80444/xv45745,0,0,0,0
"Hadley (Lynn) Student Folklore Fieldwork Project",orflr_1999_009.xml,80444/xv31640,0,0,0,0
"Harris (Bruce) Student Folklore Fieldwork Project",orflr_1974_244.xml,80444/xv23883,0,0,0,0
"Wilson (Theresa) Student Folklore Fieldwork Project",orflr_1975_056.xml,80444/xv21099,0,0,0,0
"Faux (Dave) Student Folklore Fieldwork Project",orflr_1999_007.xml,80444/xv83160,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_206.xml,80444/xv83157,0,0,0,0
"Taylor (Nancy A.) Student Folklore Fieldwork Project",orflr_1977_012.xml,80444/xv68978,0,0,0,0
"Gabriel (Matthew) Student Folklore Fieldwork Project",orflr_2010_101.xml,80444/xv13519,0,0,0,0
"Cadigan (Daniel) Student Folklore Fieldwork Project",orflr_2008_039.xml,80444/xv31005,0,0,0,0
"Robinson (James C.) Student Folklore Fieldwork Project",orflr_1974_010.xml,80444/xv99331,0,0,0,0
"Mixon (Alysoun) Student Folklore Fieldwork Project",orflr_1991_023.xml,80444/xv56604,0,0,0,0
"Curry (Ann) Student Folklore Fieldwork Project",orflr_1976_020.xml,80444/xv68524,0,0,0,0
"Rabun (Sheila) Student Folklore Fieldwork Project",orflr_2010_116b.xml,80444/xv68112,0,0,0,0
"Washburn (Brennan) Student Folklore Fieldwork Project",orflr_2002_097.xml,80444/xv62564,0,0,0,0
"Jennings (Douglas) Student Folklore Fieldwork Project",orflr_1977_061.xml,80444/xv02328,0,0,0,0
"Cahill (Kelly) Student Folklore Fieldwork Project",orflr_2002_040.xml,80444/xv27987,0,0,0,0
"Burge (Janet) Student Folklore Fieldwork Project",orflr_1977_017.xml,80444/xv66403,0,0,0,0
"Mathur (Kai lani) Student Folklore Fieldwork Project",orflr_2007_006.xml,80444/xv17614,0,0,0,0
"Haggerty (Sean) Student Folklore Fieldwork Project",orflr_2002_010.xml,80444/xv13186,0,0,0,0
"Farr (Gail) Student Folklore Fieldwork Project",orflr_1972_159b.xml,80444/xv76321,0,0,0,0
"DeCourcey (Jeanne) Student Folklore Fieldwork Project",orflr_1970_122.xml,80444/xv51556,0,0,0,0
"Loeks (Linda Lee) Student Folklore Fieldwork Project",orflr_1976_149.xml,80444/xv66210,0,0,0,0
"Marquis (Robert) Student Folklore Fieldwork Project",orflr_1982_063.xml,80444/xv74029,0,0,0,0
"Hilliard (Jill) Student Folklore Fieldwork Project",orflr_2012_073.xml,80444/xv87026,0,0,0,0
"Martinez (Elena) Student Folklore Fieldwork Project",orflr_1997_016.xml,80444/xv23834,0,0,0,0
"Anonymous Student Folklore Fieldwork Project",orflr_0000_004.xml,80444/xv25753,0,0,0,0
"Andrews (Alyce) Student Folklore Fieldwork Project",orflr_1996_003.xml,80444/xv14855,0,0,0,0
"Holland (Maggie) Student Folklore Fieldwork Project",orflr_1974_327.xml,80444/xv10104,0,0,0,0
"Beck (Nancy) Student Folklore Fieldwork Project",orflr_1972_096.xml,80444/xv92181,0,0,0,0
"Hunt (Kathryn) Student Folklore Fieldwork Project",orflr_1982_085.xml,80444/xv98767,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1972_004.xml,80444/xv88034,0,0,0,0
"Drouet (Taylor J.) Student Folklore Fieldwork Project",orflr_2008_005.xml,80444/xv48144,0,0,0,0
"Streeter (Ingrid) Student Folklore Fieldwork Project",orflr_1989_039.xml,80444/xv90234,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_320.xml,80444/xv34936,0,0,0,0
"Wyss (Wiley) Student Folklore Fieldwork Project",orflr_2008_180.xml,80444/xv81802,0,0,0,0
"Lathrop (Jayme) Student Folklore Fieldwork Project",orflr_2006_004.xml,80444/xv97042,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_119.xml,80444/xv66769,0,0,0,0
"Day (Donna) Student Folklore Fieldwork Project",orflr_1973_030.xml,80444/xv44345,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_147.xml,80444/xv39276,0,0,0,0
"Colvin (Penny Lee) Student Folklore Fieldwork Project",orflr_1975_123.xml,80444/xv37335,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_310.xml,80444/xv23294,0,0,0,0
"Barnett (Malia A.) Student Folklore Fieldwork Project",orflr_1990_004.xml,80444/xv41259,0,0,0,0
"Friedman (Lesley) Student Folklore Fieldwork Project",orflr_1974_139.xml,80444/xv32550,0,0,0,0
"Engbeck (Erin) Student Folklore Fieldwork Project",orflr_2008_168.xml,80444/xv77035,0,0,0,0
"Uarich (Diane) Student Folklore Fieldwork Project",orflr_1979_027.xml,80444/xv29821,0,0,0,0
"Callahan (Thomas J.) Student Folklore Fieldwork Project",orflr_1977_147.xml,80444/xv55938,0,0,0,0
"Guppy (Malea) Student Folklore Fieldwork Project",orflr_2012_062.xml,80444/xv30056,0,0,0,0
"Gates (Charlene) Student Folklore Fieldwork Project",orflr_1977_104.xml,80444/xv08786,0,0,0,0
"Williams (Olivia) Student Folklore Fieldwork Project",orflr_2010_068.xml,80444/xv59960,0,0,0,0
"O'Donnell (Kate) Student Folklore Fieldwork Project",orflr_1987_030.xml,80444/xv71237,0,0,0,0
"Olsen (Ben) Student Folklore Fieldwork Project",orflr_2006_049.xml,80444/xv12988,0,0,0,0
"Clark (Jenna) Student Folklore Fieldwork Project",orflr_2008_047.xml,80444/xv98040,0,0,0,0
"Almand (Laurie) Student Folklore Fieldwork Project",orflr_1973_008.xml,80444/xv98364,0,0,0,0
"Gallerneaux Brooks (Kristen) Student Folklore Fieldwork Project",orflr_2011_020.xml,80444/xv63586,0,0,0,0
"Webber (LeeAnne) Student Folklore Fieldwork Project",orflr_1980_055.xml,80444/xv56372,0,0,0,0
"Carthew (Alexandra) Student Folklore Fieldwork Project",orflr_2012_031.xml,80444/xv84207,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_171.xml,80444/xv33801,0,0,0,0
"Berkstresser (Candice P.) Student Folklore Fieldwork Project",orflr_1971_321.xml,80444/xv31610,0,0,0,0
"Pierce (Shannon) Student Folklore Fieldwork Project",orflr_1987_041.xml,80444/xv86282,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1971_353.xml,80444/xv86126,0,0,0,0
"Moshofsky (Mary) Student Folklore Fieldwork Project",orflr_1977_145.xml,80444/xv80441,0,0,0,0
"Willig (Robert M.) Student Folklore Fieldwork Project",orflr_1972_157.xml,80444/xv94247,0,0,0,0
"Cooper (Hiett) Student Folklore Fieldwork Project",orflr_1992_017.xml,80444/xv81320,0,0,0,0
"Heidemann (Cindy) Student Folklore Fieldwork Project",orflr_1974_101.xml,80444/xv03536,0,0,0,0
"Burk (Kathleen) Student Folklore Fieldwork Project",orflr_2001_002.xml,80444/xv92657,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_315.xml,80444/xv16381,0,0,0,0
"Davidson (Richard) Student Folklore Fieldwork Project",orflr_1987_012.xml,80444/xv13800,0,0,0,0
"Schlein (Neil) Student Folklore Fieldwork Project",orflr_2005_005.xml,80444/xv29827,0,0,0,0
"Olson (Holly) Student Folklore Fieldwork Project",orflr_2008_151.xml,80444/xv94177,0,0,0,0
"Browning (Tom L.) Student Folklore Fieldwork Project",orflr_1971_179.xml,80444/xv01461,0,0,0,0
"Zipf (Brett) Student Folklore Fieldwork Project",orflr_2008_190.xml,80444/xv83319,0,0,0,0
"Shields (Amy) Folklore Thesis",orflr_2010_119.xml,80444/xv31399,0,0,0,0
"Riley (Patti) Student Folklore Fieldwork Project",orflr_1971_254.xml,80444/xv47134,0,0,0,0
"Grow (Sophie) Student Folklore Fieldwork Project",orflr_2009_011.xml,80444/xv66067,0,0,0,0
"Brabb (Dale) Student Folklore Fieldwork Project",orflr_1977_001.xml,80444/xv79937,0,0,0,0
"Minato (Dena Marie) Student Folklore Fieldwork Project",orflr_1980_046.xml,80444/xv71328,0,0,0,0
"Foster (Hobert G.) Student Folklore Fieldwork Project",orflr_1974_020.xml,80444/xv51141,0,0,0,0
"Hammond (Julia) Student Folklore Fieldwork Project",orflr_2002_011.xml,80444/xv90573,0,0,0,0
"CaJaedy (Judy) Student Folklore Fieldwork Project",orflr_1980_001.xml,80444/xv40554,0,0,0,0
"Lantz (Cindi) Student Folklore Fieldwork Project",orflr_1977_037.xml,80444/xv26950,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_288.xml,80444/xv05004,0,0,0,0
"Wagner (Pamela) Student Folklore Fieldwork Project",orflr_1984_057.xml,80444/xv38385,0,0,0,0
"Cluff (Marion E.) Student Folklore Fieldwork Project",orflr_1973_026.xml,80444/xv05599,0,0,0,0
"Lenzser (Fred) Student Folklore Fieldwork Project",orflr_1972_191.xml,80444/xv20480,0,0,0,0
"Loomis (Alexandra) Student Folklore Fieldwork Project",orflr_2011_028.xml,80444/xv78369,0,0,0,0
"Michalk (Christina) Student Folklore Fieldwork Project",orflr_2008_097.xml,80444/xv32125,0,0,0,0
"Rice (Raymond) Student Folklore Fieldwork Project",orflr_2002_031.xml,80444/xv88977,0,0,0,0
"Smith (Bridget) Student Folklore Fieldwork Project",orflr_1976_001.xml,80444/xv55722,0,0,0,0
"Ranch (Yvonne) Student Folklore Fieldwork Project",orflr_1990_017.xml,80444/xv57482,0,0,0,0
"Wechsler (Jim) Student Folklore Fieldwork Project",orflr_1974_198.xml,80444/xv23892,0,0,0,0
"Borok (Bill) Student Folklore Fieldwork Project",orflr_1984_011.xml,80444/xv54534,0,0,0,0
"Arnold (Kathryn) Student Folklore Fieldwork Project",orflr_1980_047.xml,80444/xv47671,0,0,0,0
"Lewman (Cheryl) Student Folklore Fieldwork Project",orflr_2005_015.xml,80444/xv65832,0,0,0,0
"Connelly (Angela) Student Folklore Fieldwork Project",orflr_1984_012.xml,80444/xv54159,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_187.xml,80444/xv64471,0,0,0,0
"Student Folklore Fieldwork Project",orflr_1973_268.xml,80444/xv53445,0,0,0,0
"Mattox (Phillip D.) Student Folklore Fieldwork Project",orflr_1974_166.xml,80444/xv66519,0,0,0,0
"Vitter (Nancy) Student Folklore Fieldwork Project",orflr_1970_119.xml,80444/xv42773,0,0,0,0
"Harting (Michael G.) Student Folklore Fieldwork Project",orflr_1981_041.xml,80444/xv47402,0,0,0,0
